Generated,Reference,Model,Run,WuP,GloVe-Similarity,Sensorimotor Distance,BLEU,ROUGE-1,ROUGE-2,ROUGE-L,CodeBERTScore,chrF,LoC,Compilation
Pick-Up,Close,gpt-4-0613,2,0.25,0.5153879523277283,0.0702866678284649,0.7396178131655449,0.7065868214120263,0.5844748809099061,0.7065868214120263,0.9583874940872192,0.7277572019859232,39,0
Place-Down,Close,gpt-4-0613,2,0.25,0.7576097846031189,0.0519029166068075,0.23329505144323145,0.39416057958122436,0.24581005152523333,0.379562039435239,0.9415282011032104,0.39149504014915837,24,1
Pour,Close,gpt-4-0613,2,0.25,0.2032543271780014,0.0815941431836668,0.5161760775291562,0.6111111062075618,0.45791245307168205,0.6111111062075618,0.959873616695404,0.886945802362599,73,0
Slice,Close,gpt-4-0613,2,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.8969364039119858,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9591962695121765,0.8459680483291966,47,0
Wipe,Close,gpt-4-0613,2,0.25,0.30312448740005493,0.1558799708666,0.9116222136526816,0.8064516079032258,0.6885245851639346,0.8064516079032258,0.9953764081001282,0.8686499579769889,47,0
Close,Halve,gpt-4-0613,2,0.2,0.026859529316425323,0.0855097373008226,0.6983617684053995,0.7428571378861678,0.7070063644559619,0.7428571378861678,0.9512754082679749,0.7559912376833657,47,1
Hold,Halve,gpt-4-0613,2,0.25,0.18634237349033356,0.0978263036860699,0.3737554079616222,0.6222222175487655,0.5597014878784251,0.6222222175487655,0.9411165118217468,0.5299111596035582,34,1
Open,Halve,gpt-4-0613,2,0.25,0.13741867244243622,0.0827258509852445,0.8785572766059704,0.7142857092861129,0.6666666616668439,0.7142857092861129,0.9644065499305725,0.8653949615030947,57,0
Pick-Up,Halve,gpt-4-0613,2,0.2,0.1682203710079193,0.0710081231639225,0.8644425500537343,0.7214611822197202,0.6848484798514234,0.7214611822197202,0.9537414312362671,0.8601047207855402,55,1
Place-Down,Halve,gpt-4-0613,2,0.2,0.11310732364654541,0.114183228214588,0.7323716803486724,0.6116504804840229,0.5632911342647413,0.6116504804840229,0.9501298069953918,0.759628925104812,51,0
Pour,Halve,gpt-4-0613,2,0.2,0.3157775104045868,0.0776414292502186,0.7190216205661604,0.534482753624034,0.4249291734792832,0.534482753624034,0.9407174587249756,0.7898564595816214,63,1
Slice,Halve,gpt-4-0613,2,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9606695686516564,0.9107142807146844,0.8757396399704143,0.9107142807146844,0.9880003333091736,0.9542495810992068,58,1
Wipe,Halve,gpt-4-0613,2,0.2,0.5097622871398926,0.118278224124008,0.7819366543858782,0.5769230719605215,0.5236593010156337,0.5769230719605215,0.9473660588264465,0.7772891154310537,56,0
Close,Hold,gpt-4-0613,2,0.3333333333333333,0.7839381098747253,0.143589044210939,0.9092807419358937,0.9039547972677072,0.8529411714773465,0.8700564921829617,0.9597050547599792,0.9160826274543475,48,0
Halve,Hold,gpt-4-0613,2,0.25,0.18634237349033356,0.0978263036860699,0.8127811398692137,0.7005649667592327,0.5895522338196146,0.666666661674487,0.9500069618225098,0.8157947845848875,47,0
Open,Hold,gpt-4-0613,2,0.5,0.739703357219696,0.103886621549432,0.8971165194334937,0.8850574662808827,0.840148693896436,0.8505747076601929,0.9561905264854431,0.9069147217377056,47,0
Pick-Up,Hold,gpt-4-0613,2,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9808005446465402,0.9670329620335709,0.9499999950002551,0.9670329620335709,0.9891449809074402,0.9852361228858594,51,1
Place-Down,Hold,gpt-4-0613,2,0.3333333333333333,0.7480592727661133,0.234937314389433,0.5265318001086965,0.5644171729971019,0.3821138162452905,0.5030674797455682,0.9411683678627014,0.6242808057463506,35,0
Pour,Hold,gpt-4-0613,2,0.3333333333333333,0.36530041694641113,0.11875767443836,0.7005837723649346,0.47252746752807634,0.36363635863734173,0.43956043456104343,0.9427419900894165,0.7494930833740564,52,0
Slice,Hold,gpt-4-0613,2,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.8199363297329628,0.747126431798124,0.6616541303564363,0.7126436731774343,0.9522936344146729,0.8272869998136906,47,0
Wipe,Hold,gpt-4-0613,2,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.7721040221935416,0.8041237063534914,0.7320261388216072,0.8041237063534914,0.9611913561820984,0.9194523270604463,63,0
Close,Open,gpt-4-0613,2,0.3333333333333333,0.720828115940094,0.045264758045214,0.9757348728234806,0.9354838659677419,0.8934426179508197,0.9354838659677419,0.9934811592102051,0.9778603906884076,46,0
Halve,Open,gpt-4-0613,2,0.25,0.13741867244243622,0.0827258509852445,0.8967206391498789,0.8108108058109569,0.6885245851639346,0.7999999950001462,0.9604474306106567,0.8369119952476559,46,0
Hold,Open,gpt-4-0613,2,0.5,0.739703357219696,0.103886621549432,0.012574485030321133,0.2931034450966112,0.21476509770370708,0.2931034450966112,0.9014381170272827,0.1928704085875803,10,1
Pick-Up,Open,gpt-4-0613,2,0.3333333333333333,0.494068443775177,0.0311757950604205,0.6745417483983606,0.7283950568381344,0.60377358001958,0.7283950568381344,0.9566107988357544,0.6780960446051388,37,0
Place-Down,Open,gpt-4-0613,2,0.3333333333333333,0.8066946268081665,0.123578364246354,0.4286118680667122,0.44736841630280477,0.26262625789613314,0.42105262682912054,0.9429877996444702,0.5267723466018832,30,0
Pour,Open,gpt-4-0613,2,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7813853032691422,0.8124999950048829,0.6769230719420118,0.8124999950048829,0.9655196070671082,0.9458660607083981,53,0
Slice,Open,gpt-4-0613,2,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.8727288310955046,0.8131868081892284,0.6970954306854221,0.8131868081892284,0.956965982913971,0.8200349212867447,45,0
Wipe,Open,gpt-4-0613,2,0.3333333333333333,0.3229246437549591,0.139307387341262,0.888387997156799,0.7934782558701561,0.6666666616667514,0.7934782558701561,0.9703873991966248,0.8432710267068089,47,0
Close,Pick-Up,gpt-4-0613,2,0.25,0.5153879523277283,0.0702866678284649,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9903614521026611,0.9821927205016774,37,0
Halve,Pick-Up,gpt-4-0613,2,0.2,0.1682203710079193,0.0710081231639225,0.5527206982189117,0.6249999951220704,0.5028571379944491,0.6249999951220704,0.9230726957321167,0.627170398275811,24,0
Hold,Pick-Up,gpt-4-0613,2,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.6170030903059545,0.8244274760002331,0.7752808939830831,0.8244274760002331,0.9339585304260254,0.7084791335874917,24,0
Open,Pick-Up,gpt-4-0613,2,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774816036224365,0.9823120920854334,37,0
Place-Down,Pick-Up,gpt-4-0613,2,0.25,0.6661379933357239,0.169426303267544,0.894672884622778,0.8888888838942288,0.8436018907401003,0.8888888838942288,0.9564718008041382,0.9516610435857703,39,0
Pour,Pick-Up,gpt-4-0613,2,0.25,0.16679634153842926,0.0699600588276674,0.49035358101682086,0.4678362524003967,0.289156621669328,0.4678362524003967,0.940123975276947,0.8419330994694625,55,0
Slice,Pick-Up,gpt-4-0613,2,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.5334565796552305,0.5468749951220704,0.42285713799444896,0.5468749951220704,0.9225251078605652,0.6191471655600843,23,0
Wipe,Pick-Up,gpt-4-0613,2,0.25,0.29693812131881714,0.0946885101065148,0.6616628058658107,0.5629629580093279,0.44680850567451336,0.5629629580093279,0.9244461059570312,0.6725640624014492,32,0
Close,Place-Down,gpt-4-0613,2,0.25,0.7576097846031189,0.0519029166068075,0.24000461946319915,0.36842104835959144,0.17821781760611716,0.36842104835959144,0.9272351264953613,0.4078061974869545,20,0
Halve,Place-Down,gpt-4-0613,2,0.2,0.11310732364654541,0.114183228214588,0.36675974745380074,0.43113771988239097,0.2719298198630348,0.37125748036143286,0.8956397175788879,0.4840690889979216,21,0
Hold,Place-Down,gpt-4-0613,2,0.3333333333333333,0.7480592727661133,0.234937314389433,0.009360166753585523,0.30158729880952384,0.23809523547902497,0.30158729880952384,0.8804634213447571,0.18516419005209117,8,1
Open,Place-Down,gpt-4-0613,2,0.3333333333333333,0.8066946268081665,0.123578364246354,0.13378103409309164,0.2361111071614584,0.09278350123073668,0.19444444049479173,0.8724815249443054,0.330110858401935,14,0
Pick-Up,Place-Down,gpt-4-0613,2,0.25,0.6661379933357239,0.169426303267544,0.15171971056734398,0.3687943224385092,0.19251336532929172,0.3687943224385092,0.9265211820602417,0.3532464549128524,17,0
Pour,Place-Down,gpt-4-0613,2,0.25,0.2918168306350708,0.113289610372751,0.05572195813429585,0.20289854708569632,0.08556149367153781,0.15942028621613116,0.8748201727867126,0.23012521686710966,12,0
Slice,Place-Down,gpt-4-0613,2,0.2222222222222222,0.4426504373550415,0.135771583124557,0.4843212608152873,0.3950617238340193,0.21238937586028672,0.37037036580932786,0.9319565296173096,0.5906929549128093,30,0
Wipe,Place-Down,gpt-4-0613,2,0.25,0.32125502824783325,0.220155971966159,0.17999806220847658,0.18918918506665458,0.07881772978621197,0.1756756715531411,0.8806284070014954,0.3795563042640777,16,0
Close,Pour,gpt-4-0613,2,0.25,0.2032543271780014,0.0815941431836668,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9576500058174133,0.805140597108625,45,1
Halve,Pour,gpt-4-0613,2,0.2,0.3157775104045868,0.0776414292502186,0.9379000416372295,0.8272251258901895,0.7935483820967743,0.8272251258901895,0.9803582429885864,0.9431061909406954,56,1
Hold,Pour,gpt-4-0613,2,0.3333333333333333,0.36530041694641113,0.11875767443836,0.46835580756482253,0.6748466209251384,0.5968992200093145,0.6748466209251384,0.9433756470680237,0.5709790384264023,35,1
Open,Pour,gpt-4-0613,2,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9565193057060242,0.8048021407085849,45,1
Pick-Up,Pour,gpt-4-0613,2,0.25,0.16679634153842926,0.0699600588276674,0.8147627645042437,0.8369565167485823,0.7755101990964413,0.8369565167485823,0.9669735431671143,0.8556526163530718,48,1
Place-Down,Pour,gpt-4-0613,2,0.25,0.2918168306350708,0.113289610372751,0.7137709499977819,0.7032966983117982,0.547368416091105,0.6923076873227871,0.951886773109436,0.7658700647664256,44,0
Slice,Pour,gpt-4-0613,2,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.8923827177830572,0.808510633300136,0.7615893989770186,0.808510633300136,0.9566998481750488,0.8989861942831915,53,1
Wipe,Pour,gpt-4-0613,2,0.25,0.509205162525177,0.0970422225532095,0.8923827177830572,0.8042327992340641,0.7615893989770186,0.8042327992340641,0.9573060870170593,0.8956282016082379,53,1
Close,Slice,gpt-4-0613,2,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.46289466290965614,0.7484662528059016,0.6987951759010339,0.7484662528059016,0.945124089717865,0.6094986712535526,33,1
Halve,Slice,gpt-4-0613,2,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9971550403323199,0.9894736792105263,0.9864864814864867,0.9894736792105263,0.9974266886711121,0.9972427475162525,55,1
Hold,Slice,gpt-4-0613,2,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.3684858708908736,0.6878980843928759,0.6083333286055557,0.6878980843928759,0.9396284818649292,0.5343616049189186,32,1
Open,Slice,gpt-4-0613,2,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.5956972145579207,0.7368421003248864,0.7072243296794808,0.7368421003248864,0.9478167295455933,0.6872668434145878,40,1
Pick-Up,Slice,gpt-4-0613,2,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.4677913442084998,0.7484662528059016,0.69599999516928,0.7484662528059016,0.9439899921417236,0.6101140994059281,33,1
Place-Down,Slice,gpt-4-0613,2,0.2222222222222222,0.4426504373550415,0.135771583124557,0.3426020595614087,0.6274509756845658,0.5021644975603906,0.6143790802597292,0.9399322867393494,0.5283687108140392,27,0
Pour,Slice,gpt-4-0613,2,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.7079510527671562,0.5051546341773834,0.39344261795517343,0.5051546341773834,0.9424836039543152,0.7231661903323013,55,1
Wipe,Slice,gpt-4-0613,2,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.5967786850725093,0.6783625681611437,0.625954193557485,0.6783625681611437,0.9484848380088806,0.666227478337655,42,1
Close,Wipe,gpt-4-0613,2,0.25,0.30312448740005493,0.1558799708666,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9516037106513977,0.7994351239352242,32,1
Halve,Wipe,gpt-4-0613,2,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9778506755828857,0.8619412823802652,35,1
Hold,Wipe,gpt-4-0613,2,0.3333333333333333,0.43972694873809814,0.0158176034997597,5.183561478473537e-05,0.15584415303761176,0.03738317557865326,0.10389610108955986,0.8478652238845825,0.07279436998110862,6,0
Open,Wipe,gpt-4-0613,2,0.3333333333333333,0.3229246437549591,0.139307387341262,0.00042670494608204726,0.15189873110078522,0.03669724546755337,0.10126581970838017,0.8638231754302979,0.09512932331051133,7,0
Pick-Up,Wipe,gpt-4-0613,2,0.25,0.29693812131881714,0.0946885101065148,0.8010297708324693,0.650406499073303,0.5111111061265433,0.650406499073303,0.9496504068374634,0.8019402365961777,32,1
Place-Down,Wipe,gpt-4-0613,2,0.25,0.32125502824783325,0.220155971966159,0.12187606271963763,0.34408601721355075,0.21052631170784109,0.34408601721355075,0.9114351272583008,0.3438167873729354,13,1
Pour,Wipe,gpt-4-0613,2,0.25,0.509205162525177,0.0970422225532095,0.49956596940942344,0.45528454785379074,0.27624308893501426,0.43902438525216475,0.9471537470817566,0.5956748454632214,28,1
Slice,Wipe,gpt-4-0613,2,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.0004992663728733465,0.10389610108955986,0.03738317557865326,0.10389610108955986,0.8539322018623352,0.08675585527036417,6,0
Halve,Close,gpt-4-0613,3,0.2,0.026859529316425323,0.0855097373008226,0.8970084021668034,0.8108108058109569,0.6885245851639346,0.7999999950001462,0.9575114250183105,0.8369466954980531,47,0
Hold,Close,gpt-4-0613,3,0.3333333333333333,0.7839381098747253,0.143589044210939,0.0129903645282361,0.31034482440695604,0.22818791649565337,0.31034482440695604,0.8979163765907288,0.20089604611223064,10,1
Open,Close,gpt-4-0613,3,0.3333333333333333,0.720828115940094,0.045264758045214,0.9861874720073875,0.9677419304838711,0.9426229458196722,0.9677419304838711,0.9799503087997437,0.9862722453087747,47,0
Pick-Up,Close,gpt-4-0613,3,0.25,0.5153879523277283,0.0702866678284649,0.7396178131655449,0.7065868214120263,0.5844748809099061,0.7065868214120263,0.9583874940872192,0.7277572019859232,39,0
Place-Down,Close,gpt-4-0613,3,0.25,0.7576097846031189,0.0519029166068075,0.23329505144323145,0.39416057958122436,0.24581005152523333,0.379562039435239,0.9415282011032104,0.39149504014915837,24,1
Pour,Close,gpt-4-0613,3,0.25,0.2032543271780014,0.0815941431836668,0.6451281593662181,0.716417905475607,0.579710139994749,0.716417905475607,0.9613565802574158,0.916502400984477,62,0
Slice,Close,gpt-4-0613,3,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.7122413839157784,0.652173908044069,0.457364336099994,0.652173908044069,0.9591512680053711,0.7938439883800368,57,0
Wipe,Close,gpt-4-0613,3,0.25,0.30312448740005493,0.1558799708666,0.9061001379127421,0.8108108058109569,0.6885245851639346,0.8108108058109569,0.9610891342163086,0.859850170077593,47,0
Close,Halve,gpt-4-0613,3,0.2,0.026859529316425323,0.0855097373008226,0.6983617684053995,0.7428571378861678,0.7070063644559619,0.7428571378861678,0.9512754082679749,0.7559912376833657,47,1
Hold,Halve,gpt-4-0613,3,0.25,0.18634237349033356,0.0978263036860699,0.36516611577271324,0.625698319367061,0.5639097698024197,0.625698319367061,0.9410263299942017,0.5258906553902528,33,1
Open,Halve,gpt-4-0613,3,0.25,0.13741867244243622,0.0827258509852445,0.8785572766059704,0.7142857092861129,0.6666666616668439,0.7142857092861129,0.9644065499305725,0.8653949615030947,57,0
Pick-Up,Halve,gpt-4-0613,3,0.2,0.1682203710079193,0.0710081231639225,0.5765425490713133,0.7192118177242836,0.666666661746889,0.7192118177242836,0.9475107789039612,0.6721067358705529,40,1
Place-Down,Halve,gpt-4-0613,3,0.2,0.11310732364654541,0.114183228214588,0.7323716803486724,0.6116504804840229,0.5632911342647413,0.6116504804840229,0.9501298069953918,0.759628925104812,51,0
Pour,Halve,gpt-4-0613,3,0.2,0.3157775104045868,0.0776414292502186,0.7190216205661604,0.534482753624034,0.4249291734792832,0.534482753624034,0.9407174587249756,0.7898564595816214,63,1
Slice,Halve,gpt-4-0613,3,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9606695686516564,0.9107142807146844,0.8757396399704143,0.9107142807146844,0.9880003333091736,0.9542495810992068,58,1
Wipe,Halve,gpt-4-0613,3,0.2,0.5097622871398926,0.118278224124008,0.7819366543858782,0.5769230719605215,0.5236593010156337,0.5769230719605215,0.9473660588264465,0.7772891154310537,56,1
Close,Hold,gpt-4-0613,3,0.3333333333333333,0.7839381098747253,0.143589044210939,0.9092807419358937,0.9039547972677072,0.8529411714773465,0.8700564921829617,0.9597050547599792,0.9160826274543475,48,0
Halve,Hold,gpt-4-0613,3,0.25,0.18634237349033356,0.0978263036860699,0.8113337116256215,0.7005649667592327,0.5873605898072167,0.666666661674487,0.9503989219665527,0.8134220395856305,48,0
Open,Hold,gpt-4-0613,3,0.5,0.739703357219696,0.103886621549432,0.8565422186572392,0.8654970710522896,0.8060836452162096,0.8304093517540441,0.955013632774353,0.8726915477934881,45,0
Pick-Up,Hold,gpt-4-0613,3,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9808005446465402,0.9670329620335709,0.9499999950002551,0.9670329620335709,0.9891449809074402,0.9852361228858594,51,1
Place-Down,Hold,gpt-4-0613,3,0.3333333333333333,0.7480592727661133,0.234937314389433,0.8225666451123884,0.7403314867140808,0.6236559089790729,0.7071823154433626,0.9546931385993958,0.8416705315806702,49,0
Pour,Hold,gpt-4-0613,3,0.3333333333333333,0.36530041694641113,0.11875767443836,0.45307529885780895,0.25609755604997037,0.11290322090042945,0.25609755604997037,0.928686261177063,0.5372758299504822,36,0
Slice,Hold,gpt-4-0613,3,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.8199363297329628,0.747126431798124,0.6616541303564363,0.7126436731774343,0.9522936344146729,0.8272869998136906,47,0
Wipe,Hold,gpt-4-0613,3,0.3333333333333333,0.43972694873809814,0.0158176034997597,0.7721040221935416,0.8041237063534914,0.7320261388216072,0.8041237063534914,0.9612663984298706,0.9194097292297881,63,0
Close,Open,gpt-4-0613,3,0.3333333333333333,0.720828115940094,0.045264758045214,0.9757348728234806,0.9354838659677419,0.8934426179508197,0.9354838659677419,0.9934811592102051,0.9778603906884076,46,0
Halve,Open,gpt-4-0613,3,0.25,0.13741867244243622,0.0827258509852445,0.8960695327414887,0.8108108058109569,0.6885245851639346,0.7999999950001462,0.9604279398918152,0.8368314720504052,46,0
Hold,Open,gpt-4-0613,3,0.5,0.739703357219696,0.103886621549432,0.012574485030321133,0.2931034450966112,0.21476509770370708,0.2931034450966112,0.9014381170272827,0.1928704085875803,10,1
Pick-Up,Open,gpt-4-0613,3,0.3333333333333333,0.494068443775177,0.0311757950604205,0.6745417483983606,0.7283950568381344,0.60377358001958,0.7283950568381344,0.9566107988357544,0.6780960446051388,37,0
Place-Down,Open,gpt-4-0613,3,0.3333333333333333,0.8066946268081665,0.123578364246354,0.4286118680667122,0.44736841630280477,0.26262625789613314,0.42105262682912054,0.9429877996444702,0.5267723466018832,30,0
Pour,Open,gpt-4-0613,3,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7813853032691422,0.8124999950048829,0.6769230719420118,0.8124999950048829,0.9655196070671082,0.9458660607083981,53,0
Slice,Open,gpt-4-0613,3,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.8770149449730862,0.7830687780700429,0.6693548337109783,0.7830687780700429,0.9604346752166748,0.8505974731810234,47,0
Wipe,Open,gpt-4-0613,3,0.3333333333333333,0.3229246437549591,0.139307387341262,0.888387997156799,0.7934782558701561,0.6666666616667514,0.7934782558701561,0.9703873991966248,0.8432710267068089,47,0
Close,Pick-Up,gpt-4-0613,3,0.25,0.5153879523277283,0.0702866678284649,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9771373867988586,0.9821927205016774,37,0
Halve,Pick-Up,gpt-4-0613,3,0.2,0.1682203710079193,0.0710081231639225,0.5883975464118267,0.6153846104804734,0.519774006415781,0.6153846104804734,0.9215627908706665,0.6579322331481913,24,0
Hold,Pick-Up,gpt-4-0613,3,0.3333333333333333,0.6284888386726379,0.0669021654064496,0.9598557737728919,0.918918913918919,0.9019607793137255,0.918918913918919,0.9767647981643677,0.9666091850733171,37,0
Open,Pick-Up,gpt-4-0613,3,0.3333333333333333,0.494068443775177,0.0311757950604205,0.9769677123520969,0.9594594544594595,0.9411764655882354,0.9594594544594595,0.9774816036224365,0.9823120920854334,37,0
Place-Down,Pick-Up,gpt-4-0613,3,0.25,0.6661379933357239,0.169426303267544,0.9525412914316467,0.918918913918919,0.8921568577450982,0.918918913918919,0.9835445284843445,0.9577306620171891,37,0
Pour,Pick-Up,gpt-4-0613,3,0.25,0.16679634153842926,0.0699600588276674,0.49035358101682086,0.4678362524003967,0.289156621669328,0.4678362524003967,0.9401348233222961,0.8419330994694625,55,0
Slice,Pick-Up,gpt-4-0613,3,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.654803165240187,0.5037036987500687,0.3978494574124176,0.5037036987500687,0.9182641506195068,0.6834163245370242,33,0
Wipe,Pick-Up,gpt-4-0613,3,0.25,0.29693812131881714,0.0946885101065148,0.6462238547431092,0.5606060556795226,0.4615384566115204,0.5606060556795226,0.9235501885414124,0.6670652905582668,30,0
Close,Place-Down,gpt-4-0613,3,0.25,0.7576097846031189,0.0519029166068075,0.24000461946319915,0.36842104835959144,0.17821781760611716,0.36842104835959144,0.9272351264953613,0.4078061974869545,20,0
Halve,Place-Down,gpt-4-0613,3,0.2,0.11310732364654541,0.114183228214588,0.613950076970027,0.6480446878873943,0.5737704869376512,0.6480446878873943,0.9400379061698914,0.6958113192238544,31,0
Hold,Place-Down,gpt-4-0613,3,0.3333333333333333,0.7480592727661133,0.234937314389433,0.009360166753585523,0.30158729880952384,0.23809523547902497,0.30158729880952384,0.8804634213447571,0.18516419005209117,8,1
Open,Place-Down,gpt-4-0613,3,0.3333333333333333,0.8066946268081665,0.123578364246354,0.17686738580688308,0.19178081787858894,0.07920791661601825,0.12328766719365748,0.8577311635017395,0.34819445986957204,16,0
Pick-Up,Place-Down,gpt-4-0613,3,0.25,0.6661379933357239,0.169426303267544,0.15171971056734398,0.3687943224385092,0.19251336532929172,0.3687943224385092,0.9265211820602417,0.3532464549128524,17,0
Pour,Place-Down,gpt-4-0613,3,0.25,0.2918168306350708,0.113289610372751,0.05572195813429585,0.20289854708569632,0.08556149367153781,0.15942028621613116,0.8748201727867126,0.23012521686710966,12,0
Slice,Place-Down,gpt-4-0613,3,0.2222222222222222,0.4426504373550415,0.135771583124557,0.4843212608152873,0.3950617238340193,0.21238937586028672,0.37037036580932786,0.9319565296173096,0.5906929549128093,30,0
Wipe,Place-Down,gpt-4-0613,3,0.25,0.32125502824783325,0.220155971966159,0.30719832979734,0.23749999548828132,0.09734512807267624,0.14999999548828136,0.875174343585968,0.44838033938041577,25,0
Close,Pour,gpt-4-0613,3,0.25,0.2032543271780014,0.0815941431836668,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9576500058174133,0.805140597108625,45,1
Halve,Pour,gpt-4-0613,3,0.2,0.3157775104045868,0.0776414292502186,0.8923827177830572,0.808510633300136,0.7483443658644358,0.7553191439384337,0.9522031545639038,0.8974001132926853,53,1
Hold,Pour,gpt-4-0613,3,0.3333333333333333,0.36530041694641113,0.11875767443836,0.46835580756482253,0.6748466209251384,0.5968992200093145,0.6748466209251384,0.9433756470680237,0.5709790384264023,35,1
Open,Pour,gpt-4-0613,3,0.3333333333333333,0.2541566789150238,0.0784764079700592,0.7616932437837056,0.8176795530295169,0.7412587362939509,0.8176795530295169,0.9565193057060242,0.8048021407085849,45,1
Pick-Up,Pour,gpt-4-0613,3,0.25,0.16679634153842926,0.0699600588276674,0.8147627645042437,0.8369565167485823,0.7755101990964413,0.8369565167485823,0.9668823480606079,0.8511821670597395,48,1
Place-Down,Pour,gpt-4-0613,3,0.25,0.2918168306350708,0.113289610372751,0.7137709499977819,0.7032966983117982,0.547368416091105,0.6923076873227871,0.951886773109436,0.7658700647664256,44,0
Slice,Pour,gpt-4-0613,3,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.8923827177830572,0.808510633300136,0.7615893989770186,0.808510633300136,0.9566998481750488,0.8989861942831915,53,1
Wipe,Pour,gpt-4-0613,3,0.25,0.509205162525177,0.0970422225532095,0.8923827177830572,0.8042327992340641,0.7615893989770186,0.8042327992340641,0.9573060870170593,0.8956282016082379,53,1
Close,Slice,gpt-4-0613,3,0.2222222222222222,0.38084927201271057,0.0887489492764253,0.46289466290965614,0.7484662528059016,0.6987951759010339,0.7484662528059016,0.945124089717865,0.6094986712535526,33,1
Halve,Slice,gpt-4-0613,3,0.18181818181818182,0.37714821100234985,0.0934805650414641,0.9971550403323199,0.9894736792105263,0.9864864814864867,0.9894736792105263,0.9974266886711121,0.9972427475162525,55,1
Hold,Slice,gpt-4-0613,3,0.2857142857142857,0.36973074078559875,0.0513302142817702,0.3823698191945238,0.6878980843928759,0.6033057803729254,0.6878980843928759,0.939292311668396,0.5445818810853048,32,1
Open,Slice,gpt-4-0613,3,0.2857142857142857,0.31941211223602295,0.0770675081437801,0.5956972145579207,0.7368421003248864,0.7072243296794808,0.7368421003248864,0.9478167295455933,0.6872668434145878,40,1
Pick-Up,Slice,gpt-4-0613,3,0.2222222222222222,0.44728294014930725,0.0743805998594153,0.4677913442084998,0.7484662528059016,0.69599999516928,0.7484662528059016,0.9436399936676025,0.6101140994059281,33,1
Place-Down,Slice,gpt-4-0613,3,0.2222222222222222,0.4426504373550415,0.135771583124557,0.5959372920801838,0.6390532495150729,0.5312499951220704,0.6272189299884458,0.9538344740867615,0.6842976082190589,38,0
Pour,Slice,gpt-4-0613,3,0.2222222222222222,0.5407348275184631,0.0772310812987127,0.7079510527671562,0.5051546341773834,0.39344261795517343,0.5051546341773834,0.9424836039543152,0.7231661903323013,55,1
Wipe,Slice,gpt-4-0613,3,0.2222222222222222,0.5417711138725281,0.0503783542992758,0.5967786850725093,0.6783625681611437,0.625954193557485,0.6783625681611437,0.9484848380088806,0.666227478337655,42,1
Close,Wipe,gpt-4-0613,3,0.25,0.30312448740005493,0.1558799708666,0.7941359818737851,0.6666666616749292,0.5111111061265433,0.650406499073303,0.9516037106513977,0.7994351239352242,32,1
Halve,Wipe,gpt-4-0613,3,0.2,0.5097622871398926,0.118278224124008,0.870641483914287,0.687499995,0.5473684160526316,0.687499995,0.9778506755828857,0.8619412823802652,35,1
Hold,Wipe,gpt-4-0613,3,0.3333333333333333,0.43972694873809814,0.0158176034997597,5.183561478473537e-05,0.15584415303761176,0.03738317557865326,0.10389610108955986,0.8478652238845825,0.07279436998110862,6,0
Open,Wipe,gpt-4-0613,3,0.3333333333333333,0.3229246437549591,0.139307387341262,0.00042670494608204726,0.15189873110078522,0.03669724546755337,0.10126581970838017,0.8638231754302979,0.09512932331051133,7,0
